id,week_ending,hb,hbqf,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_var,hb_name,hb_date_enacted,hb_date_archived,country,year,month,day,wdate,iswinter,above_thresh
5195,20210523,S08000025,NA,2,All,d,8,8,0,NHS Orkney,20140401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5196,20210523,S08000025,NA,3,All,d,10,4,150,NHS Orkney,20140401,NA,S92000003,2021,5,23,2021-05-23,FALSE,7
5197,20210523,S08000025,NA,4,All,d,27,29,-6.9,NHS Orkney,20140401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5198,20210523,S08000026,NA,3,All,d,13,11,18.2,NHS Shetland,20140401,NA,S92000003,2021,5,23,2021-05-23,FALSE,7
5199,20210523,S08000026,NA,4,All,d,27,19.5,38.5,NHS Shetland,20140401,NA,S92000003,2021,5,23,2021-05-23,FALSE,7
5200,20210523,S08000028,NA,2,All,d,11,13.5,-18.5,NHS Western Isles,20140401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5201,20210523,S08000028,NA,3,All,d,44,60,-26.7,NHS Western Isles,20140401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5202,20210523,S08000029,NA,1,All,d,253,246.5,2.6,NHS Fife,20180202,NA,S92000003,2021,5,23,2021-05-23,FALSE,7
5203,20210523,S08000029,NA,2,All,d,242,232,4.3,NHS Fife,20180202,NA,S92000003,2021,5,23,2021-05-23,FALSE,7
5204,20210523,S08000029,NA,3,All,d,179,195,-8.2,NHS Fife,20180202,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5205,20210523,S08000029,NA,4,All,d,124,171.5,-27.7,NHS Fife,20180202,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5206,20210523,S08000029,NA,5,All,d,114,119.5,-4.6,NHS Fife,20180202,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5207,20210523,S08000030,NA,1,All,d,231,281.5,-17.9,NHS Tayside,20180202,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5208,20210523,S08000030,NA,2,All,d,207,261,-20.7,NHS Tayside,20180202,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5209,20210523,S08000030,NA,3,All,d,218,246.5,-11.6,NHS Tayside,20180202,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5210,20210523,S08000030,NA,4,All,d,284,308.5,-7.9,NHS Tayside,20180202,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5211,20210523,S08000030,NA,5,All,d,195,210.5,-7.4,NHS Tayside,20180202,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5212,20210523,S08000031,NA,1,All,d,1523,1641,-7.2,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5213,20210523,S08000031,NA,2,All,d,792,811.5,-2.4,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5214,20210523,S08000031,NA,3,All,d,563,579.5,-2.8,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5215,20210523,S08000031,NA,4,All,d,474,493,-3.9,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5216,20210523,S08000031,NA,5,All,d,521,552,-5.6,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5217,20210523,S08000032,NA,1,All,d,535,591,-9.5,NHS Lanarkshire,20190401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5218,20210523,S08000032,NA,2,All,d,444,465,-4.5,NHS Lanarkshire,20190401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5219,20210523,S08000032,NA,3,All,d,243,262,-7.3,NHS Lanarkshire,20190401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5220,20210523,S08000032,NA,4,All,d,199,229,-13.1,NHS Lanarkshire,20190401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5221,20210523,S08000032,NA,5,All,d,133,162.5,-18.2,NHS Lanarkshire,20190401,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5222,20210523,S92000003,d,1,All,d,3757,4088.5,-8.1,All Scotland,NA,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5223,20210523,S92000003,d,2,All,d,3303,3538,-6.6,All Scotland,NA,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5224,20210523,S92000003,d,3,All,d,2829,3064.5,-7.7,All Scotland,NA,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5225,20210523,S92000003,d,4,All,d,2561,2704.5,-5.3,All Scotland,NA,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5226,20210523,S92000003,d,5,All,d,2153,2246,-4.1,All Scotland,NA,NA,S92000003,2021,5,23,2021-05-23,FALSE,0
5227,20210523,NA,NA,1,All,d,48,62,-22.6,NHS Region Unknown,NA,NA,NA,2021,5,23,2021-05-23,FALSE,0
5228,20210523,NA,NA,2,All,d,46,39.5,16.5,NHS Region Unknown,NA,NA,NA,2021,5,23,2021-05-23,FALSE,7
5229,20210523,NA,NA,3,All,d,34,51,-33.3,NHS Region Unknown,NA,NA,NA,2021,5,23,2021-05-23,FALSE,0
5230,20210523,NA,NA,4,All,d,32,41,-22,NHS Region Unknown,NA,NA,NA,2021,5,23,2021-05-23,FALSE,0
5231,20210523,NA,NA,5,All,d,28,40,-30,NHS Region Unknown,NA,NA,NA,2021,5,23,2021-05-23,FALSE,0
5232,20210530,S08000015,NA,1,All,d,394,415,-5.1,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5233,20210530,S08000015,NA,2,All,d,270,284,-4.9,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5234,20210530,S08000015,NA,3,All,d,177,197,-10.2,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5235,20210530,S08000015,NA,4,All,d,141,127.5,10.6,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5236,20210530,S08000015,NA,5,All,d,123,99.5,23.6,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5237,20210530,S08000016,NA,1,All,d,19,21,-9.5,NHS Borders,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5238,20210530,S08000016,NA,2,All,d,59,60.5,-2.5,NHS Borders,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5239,20210530,S08000016,NA,3,All,d,96,99,-3,NHS Borders,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5240,20210530,S08000016,NA,4,All,d,69,64.5,7,NHS Borders,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5241,20210530,S08000016,NA,5,All,d,13,21,-38.1,NHS Borders,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5242,20210530,S08000017,NA,1,All,d,49,41.5,18.1,NHS Dumfries and Galloway,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5243,20210530,S08000017,NA,2,All,d,124,122,1.6,NHS Dumfries and Galloway,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5244,20210530,S08000017,NA,3,All,d,163,165.5,-1.5,NHS Dumfries and Galloway,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5245,20210530,S08000017,NA,4,All,d,59,71,-16.9,NHS Dumfries and Galloway,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5246,20210530,S08000017,NA,5,All,d,32,28.5,12.3,NHS Dumfries and Galloway,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5247,20210530,S08000019,NA,1,All,d,162,225,-28,NHS Forth Valley,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5248,20210530,S08000019,NA,2,All,d,185,248,-25.4,NHS Forth Valley,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5249,20210530,S08000019,NA,3,All,d,175,178.5,-2,NHS Forth Valley,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5250,20210530,S08000019,NA,4,All,d,138,148.5,-7.1,NHS Forth Valley,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5251,20210530,S08000019,NA,5,All,d,112,114,-1.8,NHS Forth Valley,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5252,20210530,S08000020,NA,1,All,d,87,109,-20.2,NHS Grampian,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5253,20210530,S08000020,NA,2,All,d,238,247,-3.6,NHS Grampian,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5254,20210530,S08000020,NA,3,All,d,249,305.5,-18.5,NHS Grampian,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5255,20210530,S08000020,NA,4,All,d,329,362,-9.1,NHS Grampian,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5256,20210530,S08000020,NA,5,All,d,298,302.5,-1.5,NHS Grampian,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5257,20210530,S08000022,NA,1,All,d,94,94,0,NHS Highland,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5258,20210530,S08000022,NA,2,All,d,125,152.5,-18,NHS Highland,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5259,20210530,S08000022,NA,3,All,d,239,307.5,-22.3,NHS Highland,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5260,20210530,S08000022,NA,4,All,d,215,196,9.7,NHS Highland,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5261,20210530,S08000022,NA,5,All,d,44,51,-13.7,NHS Highland,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5262,20210530,S08000024,NA,1,All,d,342,390.5,-12.4,NHS Lothian,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5263,20210530,S08000024,NA,2,All,d,596,598.5,-0.4,NHS Lothian,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5264,20210530,S08000024,NA,3,All,d,409,422,-3.1,NHS Lothian,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5265,20210530,S08000024,NA,4,All,d,415,372,11.6,NHS Lothian,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5266,20210530,S08000024,NA,5,All,d,543,485.5,11.8,NHS Lothian,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5267,20210530,S08000025,NA,2,All,d,7,6.5,7.7,NHS Orkney,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5268,20210530,S08000025,NA,3,All,d,7,8.5,-17.6,NHS Orkney,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5269,20210530,S08000025,NA,4,All,d,24,20,20,NHS Orkney,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5270,20210530,S08000026,NA,3,All,d,11,16.5,-33.3,NHS Shetland,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5271,20210530,S08000026,NA,4,All,d,20,18,11.1,NHS Shetland,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5272,20210530,S08000028,NA,2,All,d,13,9,44.4,NHS Western Isles,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5273,20210530,S08000028,NA,3,All,d,50,64.5,-22.5,NHS Western Isles,20140401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5274,20210530,S08000029,NA,1,All,d,291,258.5,12.6,NHS Fife,20180202,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5275,20210530,S08000029,NA,2,All,d,242,248,-2.4,NHS Fife,20180202,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5276,20210530,S08000029,NA,3,All,d,153,177.5,-13.8,NHS Fife,20180202,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5277,20210530,S08000029,NA,4,All,d,157,153,2.6,NHS Fife,20180202,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5278,20210530,S08000029,NA,5,All,d,105,112,-6.2,NHS Fife,20180202,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5279,20210530,S08000030,NA,1,All,d,237,242,-2.1,NHS Tayside,20180202,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5280,20210530,S08000030,NA,2,All,d,243,228,6.6,NHS Tayside,20180202,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5281,20210530,S08000030,NA,3,All,d,241,229.5,5,NHS Tayside,20180202,NA,S92000003,2021,5,30,2021-05-30,FALSE,7
5282,20210530,S08000030,NA,4,All,d,301,319.5,-5.8,NHS Tayside,20180202,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5283,20210530,S08000030,NA,5,All,d,147,202,-27.2,NHS Tayside,20180202,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5284,20210530,S08000031,NA,1,All,d,1547,1623.5,-4.7,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5285,20210530,S08000031,NA,2,All,d,731,807.5,-9.5,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5286,20210530,S08000031,NA,3,All,d,533,540.5,-1.4,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5287,20210530,S08000031,NA,4,All,d,456,486.5,-6.3,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5288,20210530,S08000031,NA,5,All,d,520,586.5,-11.3,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5289,20210530,S08000032,NA,1,All,d,555,578,-4,NHS Lanarkshire,20190401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5290,20210530,S08000032,NA,2,All,d,470,490.5,-4.2,NHS Lanarkshire,20190401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5291,20210530,S08000032,NA,3,All,d,267,309.5,-13.7,NHS Lanarkshire,20190401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5292,20210530,S08000032,NA,4,All,d,207,221,-6.3,NHS Lanarkshire,20190401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5293,20210530,S08000032,NA,5,All,d,139,147,-5.4,NHS Lanarkshire,20190401,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5294,20210530,S92000003,d,1,All,d,3830,4061,-5.7,All Scotland,NA,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5295,20210530,S92000003,d,2,All,d,3349,3550.5,-5.7,All Scotland,NA,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5296,20210530,S92000003,d,3,All,d,2801,3064,-8.6,All Scotland,NA,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5297,20210530,S92000003,d,4,All,d,2580,2603,-0.9,All Scotland,NA,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5298,20210530,S92000003,d,5,All,d,2119,2186,-3.1,All Scotland,NA,NA,S92000003,2021,5,30,2021-05-30,FALSE,0
5299,20210530,NA,NA,1,All,d,53,60.5,-12.4,NHS Region Unknown,NA,NA,NA,2021,5,30,2021-05-30,FALSE,0
5300,20210530,NA,NA,2,All,d,45,46,-2.2,NHS Region Unknown,NA,NA,NA,2021,5,30,2021-05-30,FALSE,0
5301,20210530,NA,NA,3,All,d,31,42.5,-27.1,NHS Region Unknown,NA,NA,NA,2021,5,30,2021-05-30,FALSE,0
5302,20210530,NA,NA,4,All,d,49,43,14,NHS Region Unknown,NA,NA,NA,2021,5,30,2021-05-30,FALSE,7
5303,20210530,NA,NA,5,All,d,42,36,16.7,NHS Region Unknown,NA,NA,NA,2021,5,30,2021-05-30,FALSE,7
5304,20210606,S08000015,NA,1,All,d,360,403.5,-10.8,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5305,20210606,S08000015,NA,2,All,d,264,268,-1.5,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5306,20210606,S08000015,NA,3,All,d,188,172.5,9,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5307,20210606,S08000015,NA,4,All,d,114,139,-18,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5308,20210606,S08000015,NA,5,All,d,80,115,-30.4,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5309,20210606,S08000016,NA,1,All,d,16,25,-36,NHS Borders,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5310,20210606,S08000016,NA,2,All,d,46,63.5,-27.6,NHS Borders,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5311,20210606,S08000016,NA,3,All,d,105,106.5,-1.4,NHS Borders,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5312,20210606,S08000016,NA,4,All,d,64,79,-19,NHS Borders,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5313,20210606,S08000016,NA,5,All,d,14,15,-6.7,NHS Borders,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5314,20210606,S08000017,NA,1,All,d,51,49,4.1,NHS Dumfries and Galloway,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5315,20210606,S08000017,NA,2,All,d,124,116,6.9,NHS Dumfries and Galloway,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5316,20210606,S08000017,NA,3,All,d,152,152,0,NHS Dumfries and Galloway,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5317,20210606,S08000017,NA,4,All,d,62,73,-15.1,NHS Dumfries and Galloway,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5318,20210606,S08000017,NA,5,All,d,29,30.5,-4.9,NHS Dumfries and Galloway,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5319,20210606,S08000019,NA,1,All,d,196,203,-3.4,NHS Forth Valley,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5320,20210606,S08000019,NA,2,All,d,191,212.5,-10.1,NHS Forth Valley,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5321,20210606,S08000019,NA,3,All,d,189,213.5,-11.5,NHS Forth Valley,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5322,20210606,S08000019,NA,4,All,d,143,137,4.4,NHS Forth Valley,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5323,20210606,S08000019,NA,5,All,d,109,127.5,-14.5,NHS Forth Valley,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5324,20210606,S08000020,NA,1,All,d,89,107,-16.8,NHS Grampian,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5325,20210606,S08000020,NA,2,All,d,216,262.5,-17.7,NHS Grampian,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5326,20210606,S08000020,NA,3,All,d,269,309,-12.9,NHS Grampian,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5327,20210606,S08000020,NA,4,All,d,357,383.5,-6.9,NHS Grampian,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5328,20210606,S08000020,NA,5,All,d,288,287.5,0.2,NHS Grampian,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5329,20210606,S08000022,NA,1,All,d,89,105.5,-15.6,NHS Highland,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5330,20210606,S08000022,NA,2,All,d,122,161,-24.2,NHS Highland,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5331,20210606,S08000022,NA,3,All,d,256,277,-7.6,NHS Highland,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5332,20210606,S08000022,NA,4,All,d,179,219,-18.3,NHS Highland,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5333,20210606,S08000022,NA,5,All,d,40,44.5,-10.1,NHS Highland,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5334,20210606,S08000024,NA,1,All,d,395,364,8.5,NHS Lothian,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5335,20210606,S08000024,NA,2,All,d,620,586,5.8,NHS Lothian,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5336,20210606,S08000024,NA,3,All,d,421,390,7.9,NHS Lothian,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5337,20210606,S08000024,NA,4,All,d,426,362.5,17.5,NHS Lothian,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5338,20210606,S08000024,NA,5,All,d,525,494.5,6.2,NHS Lothian,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5339,20210606,S08000025,NA,2,All,d,6,10,-40,NHS Orkney,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5340,20210606,S08000025,NA,3,All,d,10,10.5,-4.8,NHS Orkney,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5341,20210606,S08000025,NA,4,All,d,19,19.5,-2.6,NHS Orkney,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5342,20210606,S08000026,NA,3,All,d,15,14.5,3.4,NHS Shetland,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5343,20210606,S08000026,NA,4,All,d,17,22.5,-24.4,NHS Shetland,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5344,20210606,S08000028,NA,2,All,d,15,13,15.4,NHS Western Isles,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5345,20210606,S08000028,NA,3,All,d,59,60.5,-2.5,NHS Western Isles,20140401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5346,20210606,S08000029,NA,1,All,d,275,260,5.8,NHS Fife,20180202,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5347,20210606,S08000029,NA,2,All,d,218,257.5,-15.3,NHS Fife,20180202,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5348,20210606,S08000029,NA,3,All,d,166,174,-4.6,NHS Fife,20180202,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5349,20210606,S08000029,NA,4,All,d,183,130,40.8,NHS Fife,20180202,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5350,20210606,S08000029,NA,5,All,d,128,119.5,7.1,NHS Fife,20180202,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5351,20210606,S08000030,NA,1,All,d,257,266,-3.4,NHS Tayside,20180202,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5352,20210606,S08000030,NA,2,All,d,209,248.5,-15.9,NHS Tayside,20180202,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5353,20210606,S08000030,NA,3,All,d,243,235.5,3.2,NHS Tayside,20180202,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5354,20210606,S08000030,NA,4,All,d,279,300.5,-7.2,NHS Tayside,20180202,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5355,20210606,S08000030,NA,5,All,d,197,200.5,-1.7,NHS Tayside,20180202,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5356,20210606,S08000031,NA,1,All,d,1502,1596,-5.9,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5357,20210606,S08000031,NA,2,All,d,744,779,-4.5,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5358,20210606,S08000031,NA,3,All,d,507,543.5,-6.7,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5359,20210606,S08000031,NA,4,All,d,467,482,-3.1,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5360,20210606,S08000031,NA,5,All,d,530,546.5,-3,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5361,20210606,S08000032,NA,1,All,d,537,583,-7.9,NHS Lanarkshire,20190401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5362,20210606,S08000032,NA,2,All,d,442,455.5,-3,NHS Lanarkshire,20190401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5363,20210606,S08000032,NA,3,All,d,245,284,-13.7,NHS Lanarkshire,20190401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5364,20210606,S08000032,NA,4,All,d,228,211.5,7.8,NHS Lanarkshire,20190401,NA,S92000003,2021,6,6,2021-06-06,FALSE,7
5365,20210606,S08000032,NA,5,All,d,138,138,0,NHS Lanarkshire,20190401,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5366,20210606,S92000003,d,1,All,d,3822,4019,-4.9,All Scotland,NA,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5367,20210606,S92000003,d,2,All,d,3273,3484.5,-6.1,All Scotland,NA,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5368,20210606,S92000003,d,3,All,d,2873,2998,-4.2,All Scotland,NA,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5369,20210606,S92000003,d,4,All,d,2567,2597.5,-1.2,All Scotland,NA,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5370,20210606,S92000003,d,5,All,d,2118,2162,-2,All Scotland,NA,NA,S92000003,2021,6,6,2021-06-06,FALSE,0
5371,20210606,NA,NA,1,All,d,52,56,-7.1,NHS Region Unknown,NA,NA,NA,2021,6,6,2021-06-06,FALSE,0
5372,20210606,NA,NA,2,All,d,55,47,17,NHS Region Unknown,NA,NA,NA,2021,6,6,2021-06-06,FALSE,7
5373,20210606,NA,NA,3,All,d,48,55,-12.7,NHS Region Unknown,NA,NA,NA,2021,6,6,2021-06-06,FALSE,0
5374,20210606,NA,NA,4,All,d,29,38,-23.7,NHS Region Unknown,NA,NA,NA,2021,6,6,2021-06-06,FALSE,0
5375,20210606,NA,NA,5,All,d,39,41,-4.9,NHS Region Unknown,NA,NA,NA,2021,6,6,2021-06-06,FALSE,0
5376,20210613,S08000015,NA,1,All,d,424,443.5,-4.4,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,6,13,2021-06-13,FALSE,0
5377,20210613,S08000015,NA,2,All,d,272,273,-0.4,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,6,13,2021-06-13,FALSE,0
5378,20210613,S08000015,NA,3,All,d,180,180,0,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,6,13,2021-06-13,FALSE,0
5379,20210613,S08000015,NA,4,All,d,131,127.5,2.7,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,6,13,2021-06-13,FALSE,7
5380,20210613,S08000015,NA,5,All,d,113,103.5,9.2,NHS Ayrshire and Arran,20140401,NA,S92000003,2021,6,13,2021-06-13,FALSE,7
5381,20210613,S08000016,NA,1,All,d,27,21.5,25.6,NHS Borders,20140401,NA,S92000003,2021,6,13,2021-06-13,FALSE,7
5382,20210613,S08000016,NA,2,All,d,44,49,-10.2,NHS Borders,20140401,NA,S92000003,2021,6,13,2021-06-13,FALSE,0
5383,20210613,S08000016,NA,3,All,d,109,108,0.9,NHS Borders,20140401,NA,S92000003,2021,6,13,2021-06-13,FALSE,7
5384,20210613,S08000016,NA,4,All,d,60,73.5,-18.4,NHS Borders,20140401,NA,S92000003,2021,6,13,2021-06-13,FALSE,0
5385,20210613,S08000016,NA,5,All,d,15,16.5,-9.1,NHS Borders,20140401,NA,S92000003,2021,6,13,2021-06-13,FALSE,0
