hb,hb_name,wdate,year,month,day,iswinter,age_band,admissions,age_band_new
S92000003,All Scotland,2021-06-20,2021,6,20,FALSE,65-69,10,18-74
S92000003,All Scotland,2021-06-27,2021,6,27,FALSE,65-69,7,18-74
S92000003,All Scotland,2021-07-04,2021,7,4,FALSE,65-69,16,18-74
S92000003,All Scotland,2021-07-11,2021,7,11,FALSE,65-69,29,18-74
S92000003,All Scotland,2021-07-18,2021,7,18,FALSE,65-69,29,18-74
S92000003,All Scotland,2021-07-25,2021,7,25,FALSE,65-69,27,18-74
S92000003,All Scotland,2021-08-01,2021,8,1,FALSE,65-69,21,18-74
S92000003,All Scotland,2021-08-08,2021,8,8,FALSE,65-69,22,18-74
S92000003,All Scotland,2021-08-15,2021,8,15,FALSE,65-69,12,18-74
S92000003,All Scotland,2021-08-22,2021,8,22,FALSE,65-69,11,18-74
S92000003,All Scotland,2021-08-29,2021,8,29,FALSE,65-69,30,18-74
S92000003,All Scotland,2021-09-05,2021,9,5,FALSE,65-69,37,18-74
S92000003,All Scotland,2021-09-12,2021,9,12,FALSE,65-69,66,18-74
S92000003,All Scotland,2021-09-19,2021,9,19,FALSE,65-69,53,18-74
S92000003,All Scotland,2021-09-26,2021,9,26,FALSE,65-69,56,18-74
S92000003,All Scotland,2021-10-03,2021,10,3,TRUE,65-69,43,18-74
S92000003,All Scotland,2021-10-10,2021,10,10,TRUE,65-69,48,18-74
S92000003,All Scotland,2021-10-17,2021,10,17,TRUE,65-69,37,18-74
S92000003,All Scotland,2021-10-24,2021,10,24,TRUE,65-69,45,18-74
S92000003,All Scotland,2021-10-31,2021,10,31,TRUE,65-69,47,18-74
S92000003,All Scotland,2021-11-07,2021,11,7,TRUE,65-69,41,18-74
S92000003,All Scotland,2021-11-14,2021,11,14,TRUE,65-69,45,18-74
S92000003,All Scotland,2021-11-21,2021,11,21,TRUE,65-69,29,18-74
S92000003,All Scotland,2021-11-28,2021,11,28,TRUE,65-69,28,18-74
S92000003,All Scotland,2021-12-05,2021,12,5,TRUE,65-69,23,18-74
S92000003,All Scotland,2021-12-12,2021,12,12,TRUE,65-69,36,18-74
S92000003,All Scotland,2021-12-19,2021,12,19,TRUE,65-69,20,18-74
S92000003,All Scotland,2021-12-26,2021,12,26,TRUE,65-69,23,18-74
S92000003,All Scotland,2022-01-02,2022,1,2,TRUE,65-69,58,18-74
S92000003,All Scotland,2022-01-09,2022,1,9,TRUE,65-69,56,18-74
S92000003,All Scotland,2022-01-16,2022,1,16,TRUE,65-69,60,18-74
S92000003,All Scotland,2022-01-23,2022,1,23,TRUE,65-69,40,18-74
S92000003,All Scotland,2022-01-30,2022,1,30,TRUE,65-69,32,18-74
S92000003,All Scotland,2022-02-06,2022,2,6,TRUE,65-69,23,18-74
S92000003,All Scotland,2022-02-13,2022,2,13,TRUE,65-69,30,18-74
S92000003,All Scotland,2022-02-20,2022,2,20,TRUE,65-69,31,18-74
S92000003,All Scotland,2022-02-27,2022,2,27,TRUE,65-69,47,18-74
S92000003,All Scotland,2022-03-06,2022,3,6,TRUE,65-69,42,18-74
S92000003,All Scotland,2022-03-13,2022,3,13,TRUE,65-69,61,18-74
S92000003,All Scotland,2022-03-20,2022,3,20,TRUE,65-69,61,18-74
S92000003,All Scotland,2022-03-27,2022,3,27,TRUE,65-69,88,18-74
S92000003,All Scotland,2022-04-03,2022,4,3,FALSE,65-69,59,18-74
S92000003,All Scotland,2022-04-10,2022,4,10,FALSE,65-69,40,18-74
S92000003,All Scotland,2022-04-17,2022,4,17,FALSE,65-69,43,18-74
S92000003,All Scotland,2022-04-24,2022,4,24,FALSE,65-69,31,18-74
S92000003,All Scotland,2022-05-01,2022,5,1,FALSE,65-69,29,18-74
S92000003,All Scotland,2022-05-08,2022,5,8,FALSE,65-69,30,18-74
S92000003,All Scotland,2022-05-15,2022,5,15,FALSE,65-69,19,18-74
S92000003,All Scotland,2022-05-22,2022,5,22,FALSE,65-69,25,18-74
S92000003,All Scotland,2022-05-29,2022,5,29,FALSE,65-69,24,18-74
S92000003,All Scotland,2022-06-05,2022,6,5,FALSE,65-69,29,18-74
S92000003,All Scotland,2022-06-12,2022,6,12,FALSE,65-69,30,18-74
S92000003,All Scotland,2022-06-19,2022,6,19,FALSE,65-69,40,18-74
S92000003,All Scotland,2022-06-26,2022,6,26,FALSE,65-69,61,18-74
S92000003,All Scotland,2022-07-03,2022,7,3,FALSE,65-69,87,18-74
S92000003,All Scotland,2022-07-10,2022,7,10,FALSE,65-69,63,18-74
S92000003,All Scotland,2022-07-17,2022,7,17,FALSE,65-69,76,18-74
S92000003,All Scotland,2022-07-24,2022,7,24,FALSE,65-69,55,18-74
S92000003,All Scotland,2022-07-31,2022,7,31,FALSE,65-69,37,18-74
S92000003,All Scotland,2022-08-07,2022,8,7,FALSE,65-69,39,18-74
S92000003,All Scotland,2022-08-14,2022,8,14,FALSE,65-69,30,18-74
S92000003,All Scotland,2022-08-21,2022,8,21,FALSE,65-69,19,18-74
S92000003,All Scotland,2022-08-28,2022,8,28,FALSE,65-69,17,18-74
S92000003,All Scotland,2022-09-04,2022,9,4,FALSE,65-69,20,18-74
S92000003,All Scotland,2022-09-11,2022,9,11,FALSE,65-69,16,18-74
S92000003,All Scotland,2022-09-18,2022,9,18,FALSE,65-69,17,18-74
S92000003,All Scotland,2022-09-25,2022,9,25,FALSE,65-69,27,18-74
S92000003,All Scotland,2022-10-02,2022,10,2,TRUE,65-69,21,18-74
S92000003,All Scotland,2022-10-09,2022,10,9,TRUE,65-69,21,18-74
S92000003,All Scotland,2022-10-16,2022,10,16,TRUE,65-69,16,18-74
S92000003,All Scotland,2020-03-01,2020,3,1,TRUE,70-74,0,18-74
S92000003,All Scotland,2020-03-08,2020,3,8,TRUE,70-74,NA,18-74
S92000003,All Scotland,2020-03-15,2020,3,15,TRUE,70-74,5,18-74
S92000003,All Scotland,2020-03-22,2020,3,22,TRUE,70-74,30,18-74
S92000003,All Scotland,2020-03-29,2020,3,29,TRUE,70-74,90,18-74
S92000003,All Scotland,2020-04-05,2020,4,5,FALSE,70-74,135,18-74
S92000003,All Scotland,2020-04-12,2020,4,12,FALSE,70-74,79,18-74
S92000003,All Scotland,2020-04-19,2020,4,19,FALSE,70-74,50,18-74
S92000003,All Scotland,2020-04-26,2020,4,26,FALSE,70-74,35,18-74
S92000003,All Scotland,2020-05-03,2020,5,3,FALSE,70-74,26,18-74
S92000003,All Scotland,2020-05-10,2020,5,10,FALSE,70-74,11,18-74
S92000003,All Scotland,2020-05-17,2020,5,17,FALSE,70-74,16,18-74
S92000003,All Scotland,2020-05-24,2020,5,24,FALSE,70-74,7,18-74
S92000003,All Scotland,2020-05-31,2020,5,31,FALSE,70-74,NA,18-74
S92000003,All Scotland,2020-06-07,2020,6,7,FALSE,70-74,NA,18-74
S92000003,All Scotland,2020-06-14,2020,6,14,FALSE,70-74,NA,18-74
S92000003,All Scotland,2020-06-21,2020,6,21,FALSE,70-74,NA,18-74
S92000003,All Scotland,2020-06-28,2020,6,28,FALSE,70-74,NA,18-74
S92000003,All Scotland,2020-07-05,2020,7,5,FALSE,70-74,NA,18-74
S92000003,All Scotland,2020-07-12,2020,7,12,FALSE,70-74,NA,18-74
S92000003,All Scotland,2020-07-19,2020,7,19,FALSE,70-74,0,18-74
S92000003,All Scotland,2020-07-26,2020,7,26,FALSE,70-74,0,18-74
S92000003,All Scotland,2020-08-02,2020,8,2,FALSE,70-74,NA,18-74
S92000003,All Scotland,2020-08-09,2020,8,9,FALSE,70-74,0,18-74
S92000003,All Scotland,2020-08-16,2020,8,16,FALSE,70-74,NA,18-74
S92000003,All Scotland,2020-08-23,2020,8,23,FALSE,70-74,0,18-74
S92000003,All Scotland,2020-08-30,2020,8,30,FALSE,70-74,NA,18-74
S92000003,All Scotland,2020-09-06,2020,9,6,FALSE,70-74,NA,18-74
S92000003,All Scotland,2020-09-13,2020,9,13,FALSE,70-74,NA,18-74
S92000003,All Scotland,2020-09-20,2020,9,20,FALSE,70-74,9,18-74
S92000003,All Scotland,2020-09-27,2020,9,27,FALSE,70-74,11,18-74
S92000003,All Scotland,2020-10-04,2020,10,4,TRUE,70-74,24,18-74
S92000003,All Scotland,2020-10-11,2020,10,11,TRUE,70-74,47,18-74
S92000003,All Scotland,2020-10-18,2020,10,18,TRUE,70-74,65,18-74
S92000003,All Scotland,2020-10-25,2020,10,25,TRUE,70-74,78,18-74
S92000003,All Scotland,2020-11-01,2020,11,1,TRUE,70-74,64,18-74
S92000003,All Scotland,2020-11-08,2020,11,8,TRUE,70-74,52,18-74
S92000003,All Scotland,2020-11-15,2020,11,15,TRUE,70-74,54,18-74
S92000003,All Scotland,2020-11-22,2020,11,22,TRUE,70-74,49,18-74
S92000003,All Scotland,2020-11-29,2020,11,29,TRUE,70-74,48,18-74
S92000003,All Scotland,2020-12-06,2020,12,6,TRUE,70-74,33,18-74
S92000003,All Scotland,2020-12-13,2020,12,13,TRUE,70-74,33,18-74
S92000003,All Scotland,2020-12-20,2020,12,20,TRUE,70-74,51,18-74
S92000003,All Scotland,2020-12-27,2020,12,27,TRUE,70-74,39,18-74
S92000003,All Scotland,2021-01-03,2021,1,3,TRUE,70-74,87,18-74
S92000003,All Scotland,2021-01-10,2021,1,10,TRUE,70-74,115,18-74
S92000003,All Scotland,2021-01-17,2021,1,17,TRUE,70-74,124,18-74
S92000003,All Scotland,2021-01-24,2021,1,24,TRUE,70-74,95,18-74
S92000003,All Scotland,2021-01-31,2021,1,31,TRUE,70-74,73,18-74
S92000003,All Scotland,2021-02-07,2021,2,7,TRUE,70-74,55,18-74
S92000003,All Scotland,2021-02-14,2021,2,14,TRUE,70-74,57,18-74
S92000003,All Scotland,2021-02-21,2021,2,21,TRUE,70-74,39,18-74
S92000003,All Scotland,2021-02-28,2021,2,28,TRUE,70-74,27,18-74
S92000003,All Scotland,2021-03-07,2021,3,7,TRUE,70-74,23,18-74
S92000003,All Scotland,2021-03-14,2021,3,14,TRUE,70-74,16,18-74
S92000003,All Scotland,2021-03-21,2021,3,21,TRUE,70-74,11,18-74
S92000003,All Scotland,2021-03-28,2021,3,28,TRUE,70-74,NA,18-74
S92000003,All Scotland,2021-04-04,2021,4,4,FALSE,70-74,5,18-74
S92000003,All Scotland,2021-04-11,2021,4,11,FALSE,70-74,NA,18-74
S92000003,All Scotland,2021-04-18,2021,4,18,FALSE,70-74,NA,18-74
S92000003,All Scotland,2021-04-25,2021,4,25,FALSE,70-74,NA,18-74
S92000003,All Scotland,2021-05-02,2021,5,2,FALSE,70-74,NA,18-74
S92000003,All Scotland,2021-05-09,2021,5,9,FALSE,70-74,NA,18-74
S92000003,All Scotland,2021-05-16,2021,5,16,FALSE,70-74,0,18-74
S92000003,All Scotland,2021-05-23,2021,5,23,FALSE,70-74,6,18-74
S92000003,All Scotland,2021-05-30,2021,5,30,FALSE,70-74,NA,18-74
S92000003,All Scotland,2021-06-06,2021,6,6,FALSE,70-74,5,18-74
S92000003,All Scotland,2021-06-13,2021,6,13,FALSE,70-74,8,18-74
S92000003,All Scotland,2021-06-20,2021,6,20,FALSE,70-74,12,18-74
S92000003,All Scotland,2021-06-27,2021,6,27,FALSE,70-74,12,18-74
S92000003,All Scotland,2021-07-04,2021,7,4,FALSE,70-74,25,18-74
S92000003,All Scotland,2021-07-11,2021,7,11,FALSE,70-74,27,18-74
S92000003,All Scotland,2021-07-18,2021,7,18,FALSE,70-74,23,18-74
S92000003,All Scotland,2021-07-25,2021,7,25,FALSE,70-74,19,18-74
S92000003,All Scotland,2021-08-01,2021,8,1,FALSE,70-74,15,18-74
S92000003,All Scotland,2021-08-08,2021,8,8,FALSE,70-74,24,18-74
S92000003,All Scotland,2021-08-15,2021,8,15,FALSE,70-74,13,18-74
S92000003,All Scotland,2021-08-22,2021,8,22,FALSE,70-74,27,18-74
S92000003,All Scotland,2021-08-29,2021,8,29,FALSE,70-74,50,18-74
S92000003,All Scotland,2021-09-05,2021,9,5,FALSE,70-74,69,18-74
S92000003,All Scotland,2021-09-12,2021,9,12,FALSE,70-74,67,18-74
S92000003,All Scotland,2021-09-19,2021,9,19,FALSE,70-74,80,18-74
S92000003,All Scotland,2021-09-26,2021,9,26,FALSE,70-74,60,18-74
S92000003,All Scotland,2021-10-03,2021,10,3,TRUE,70-74,50,18-74
S92000003,All Scotland,2021-10-10,2021,10,10,TRUE,70-74,56,18-74
S92000003,All Scotland,2021-10-17,2021,10,17,TRUE,70-74,36,18-74
S92000003,All Scotland,2021-10-24,2021,10,24,TRUE,70-74,76,18-74
S92000003,All Scotland,2021-10-31,2021,10,31,TRUE,70-74,63,18-74
S92000003,All Scotland,2021-11-07,2021,11,7,TRUE,70-74,53,18-74
S92000003,All Scotland,2021-11-14,2021,11,14,TRUE,70-74,46,18-74
S92000003,All Scotland,2021-11-21,2021,11,21,TRUE,70-74,26,18-74
S92000003,All Scotland,2021-11-28,2021,11,28,TRUE,70-74,29,18-74
S92000003,All Scotland,2021-12-05,2021,12,5,TRUE,70-74,22,18-74
S92000003,All Scotland,2021-12-12,2021,12,12,TRUE,70-74,23,18-74
S92000003,All Scotland,2021-12-19,2021,12,19,TRUE,70-74,16,18-74
S92000003,All Scotland,2021-12-26,2021,12,26,TRUE,70-74,21,18-74
S92000003,All Scotland,2022-01-02,2022,1,2,TRUE,70-74,50,18-74
S92000003,All Scotland,2022-01-09,2022,1,9,TRUE,70-74,67,18-74
S92000003,All Scotland,2022-01-16,2022,1,16,TRUE,70-74,57,18-74
S92000003,All Scotland,2022-01-23,2022,1,23,TRUE,70-74,35,18-74
S92000003,All Scotland,2022-01-30,2022,1,30,TRUE,70-74,32,18-74
S92000003,All Scotland,2022-02-06,2022,2,6,TRUE,70-74,27,18-74
S92000003,All Scotland,2022-02-13,2022,2,13,TRUE,70-74,31,18-74
S92000003,All Scotland,2022-02-20,2022,2,20,TRUE,70-74,37,18-74
S92000003,All Scotland,2022-02-27,2022,2,27,TRUE,70-74,54,18-74
S92000003,All Scotland,2022-03-06,2022,3,6,TRUE,70-74,51,18-74
S92000003,All Scotland,2022-03-13,2022,3,13,TRUE,70-74,79,18-74
S92000003,All Scotland,2022-03-20,2022,3,20,TRUE,70-74,80,18-74
S92000003,All Scotland,2022-03-27,2022,3,27,TRUE,70-74,78,18-74
S92000003,All Scotland,2022-04-03,2022,4,3,FALSE,70-74,77,18-74
S92000003,All Scotland,2022-04-10,2022,4,10,FALSE,70-74,69,18-74
S92000003,All Scotland,2022-04-17,2022,4,17,FALSE,70-74,64,18-74
S92000003,All Scotland,2022-04-24,2022,4,24,FALSE,70-74,52,18-74
S92000003,All Scotland,2022-05-01,2022,5,1,FALSE,70-74,41,18-74
S92000003,All Scotland,2022-05-08,2022,5,8,FALSE,70-74,32,18-74
S92000003,All Scotland,2022-05-15,2022,5,15,FALSE,70-74,31,18-74
S92000003,All Scotland,2022-05-22,2022,5,22,FALSE,70-74,22,18-74
S92000003,All Scotland,2022-05-29,2022,5,29,FALSE,70-74,28,18-74
S92000003,All Scotland,2022-06-05,2022,6,5,FALSE,70-74,45,18-74
S92000003,All Scotland,2022-06-12,2022,6,12,FALSE,70-74,59,18-74
S92000003,All Scotland,2022-06-19,2022,6,19,FALSE,70-74,61,18-74
S92000003,All Scotland,2022-06-26,2022,6,26,FALSE,70-74,96,18-74
S92000003,All Scotland,2022-07-03,2022,7,3,FALSE,70-74,88,18-74
S92000003,All Scotland,2022-07-10,2022,7,10,FALSE,70-74,92,18-74
S92000003,All Scotland,2022-07-17,2022,7,17,FALSE,70-74,91,18-74
S92000003,All Scotland,2022-07-24,2022,7,24,FALSE,70-74,88,18-74
S92000003,All Scotland,2022-07-31,2022,7,31,FALSE,70-74,63,18-74
S92000003,All Scotland,2022-08-07,2022,8,7,FALSE,70-74,42,18-74
S92000003,All Scotland,2022-08-14,2022,8,14,FALSE,70-74,29,18-74
S92000003,All Scotland,2022-08-21,2022,8,21,FALSE,70-74,40,18-74
S92000003,All Scotland,2022-08-28,2022,8,28,FALSE,70-74,32,18-74
S92000003,All Scotland,2022-09-04,2022,9,4,FALSE,70-74,29,18-74
S92000003,All Scotland,2022-09-11,2022,9,11,FALSE,70-74,29,18-74
S92000003,All Scotland,2022-09-18,2022,9,18,FALSE,70-74,34,18-74
S92000003,All Scotland,2022-09-25,2022,9,25,FALSE,70-74,28,18-74
S92000003,All Scotland,2022-10-02,2022,10,2,TRUE,70-74,25,18-74
S92000003,All Scotland,2022-10-09,2022,10,9,TRUE,70-74,34,18-74
S92000003,All Scotland,2022-10-16,2022,10,16,TRUE,70-74,31,18-74
S92000003,All Scotland,2020-03-01,2020,3,1,TRUE,75-79,0,75+
S92000003,All Scotland,2020-03-08,2020,3,8,TRUE,75-79,0,75+
S92000003,All Scotland,2020-03-15,2020,3,15,TRUE,75-79,5,75+
S92000003,All Scotland,2020-03-22,2020,3,22,TRUE,75-79,23,75+
S92000003,All Scotland,2020-03-29,2020,3,29,TRUE,75-79,95,75+
S92000003,All Scotland,2020-04-05,2020,4,5,FALSE,75-79,119,75+
S92000003,All Scotland,2020-04-12,2020,4,12,FALSE,75-79,79,75+
S92000003,All Scotland,2020-04-19,2020,4,19,FALSE,75-79,53,75+
S92000003,All Scotland,2020-04-26,2020,4,26,FALSE,75-79,38,75+
S92000003,All Scotland,2020-05-03,2020,5,3,FALSE,75-79,27,75+
S92000003,All Scotland,2020-05-10,2020,5,10,FALSE,75-79,15,75+
S92000003,All Scotland,2020-05-17,2020,5,17,FALSE,75-79,13,75+
S92000003,All Scotland,2020-05-24,2020,5,24,FALSE,75-79,9,75+
S92000003,All Scotland,2020-05-31,2020,5,31,FALSE,75-79,NA,75+
S92000003,All Scotland,2020-06-07,2020,6,7,FALSE,75-79,NA,75+
S92000003,All Scotland,2020-06-14,2020,6,14,FALSE,75-79,6,75+
S92000003,All Scotland,2020-06-21,2020,6,21,FALSE,75-79,NA,75+
S92000003,All Scotland,2020-06-28,2020,6,28,FALSE,75-79,NA,75+
S92000003,All Scotland,2020-07-05,2020,7,5,FALSE,75-79,0,75+
S92000003,All Scotland,2020-07-12,2020,7,12,FALSE,75-79,NA,75+
S92000003,All Scotland,2020-07-19,2020,7,19,FALSE,75-79,NA,75+
S92000003,All Scotland,2020-07-26,2020,7,26,FALSE,75-79,0,75+
S92000003,All Scotland,2020-08-02,2020,8,2,FALSE,75-79,0,75+
S92000003,All Scotland,2020-08-09,2020,8,9,FALSE,75-79,0,75+
S92000003,All Scotland,2020-08-16,2020,8,16,FALSE,75-79,0,75+
S92000003,All Scotland,2020-08-23,2020,8,23,FALSE,75-79,NA,75+
S92000003,All Scotland,2020-08-30,2020,8,30,FALSE,75-79,0,75+
S92000003,All Scotland,2020-09-06,2020,9,6,FALSE,75-79,NA,75+
S92000003,All Scotland,2020-09-13,2020,9,13,FALSE,75-79,NA,75+
S92000003,All Scotland,2020-09-20,2020,9,20,FALSE,75-79,NA,75+
S92000003,All Scotland,2020-09-27,2020,9,27,FALSE,75-79,16,75+
S92000003,All Scotland,2020-10-04,2020,10,4,TRUE,75-79,27,75+
S92000003,All Scotland,2020-10-11,2020,10,11,TRUE,75-79,43,75+
S92000003,All Scotland,2020-10-18,2020,10,18,TRUE,75-79,51,75+
S92000003,All Scotland,2020-10-25,2020,10,25,TRUE,75-79,67,75+
S92000003,All Scotland,2020-11-01,2020,11,1,TRUE,75-79,71,75+
S92000003,All Scotland,2020-11-08,2020,11,8,TRUE,75-79,64,75+
S92000003,All Scotland,2020-11-15,2020,11,15,TRUE,75-79,42,75+
S92000003,All Scotland,2020-11-22,2020,11,22,TRUE,75-79,54,75+
S92000003,All Scotland,2020-11-29,2020,11,29,TRUE,75-79,34,75+
S92000003,All Scotland,2020-12-06,2020,12,6,TRUE,75-79,28,75+
S92000003,All Scotland,2020-12-13,2020,12,13,TRUE,75-79,43,75+
S92000003,All Scotland,2020-12-20,2020,12,20,TRUE,75-79,37,75+
S92000003,All Scotland,2020-12-27,2020,12,27,TRUE,75-79,43,75+
S92000003,All Scotland,2021-01-03,2021,1,3,TRUE,75-79,88,75+
S92000003,All Scotland,2021-01-10,2021,1,10,TRUE,75-79,88,75+
S92000003,All Scotland,2021-01-17,2021,1,17,TRUE,75-79,89,75+
S92000003,All Scotland,2021-01-24,2021,1,24,TRUE,75-79,77,75+
S92000003,All Scotland,2021-01-31,2021,1,31,TRUE,75-79,88,75+
S92000003,All Scotland,2021-02-07,2021,2,7,TRUE,75-79,54,75+
S92000003,All Scotland,2021-02-14,2021,2,14,TRUE,75-79,53,75+
S92000003,All Scotland,2021-02-21,2021,2,21,TRUE,75-79,38,75+
S92000003,All Scotland,2021-02-28,2021,2,28,TRUE,75-79,37,75+
S92000003,All Scotland,2021-03-07,2021,3,7,TRUE,75-79,12,75+
S92000003,All Scotland,2021-03-14,2021,3,14,TRUE,75-79,8,75+
S92000003,All Scotland,2021-03-21,2021,3,21,TRUE,75-79,8,75+
S92000003,All Scotland,2021-03-28,2021,3,28,TRUE,75-79,5,75+
S92000003,All Scotland,2021-04-04,2021,4,4,FALSE,75-79,10,75+
S92000003,All Scotland,2021-04-11,2021,4,11,FALSE,75-79,5,75+
S92000003,All Scotland,2021-04-18,2021,4,18,FALSE,75-79,NA,75+
S92000003,All Scotland,2021-04-25,2021,4,25,FALSE,75-79,NA,75+
S92000003,All Scotland,2021-05-02,2021,5,2,FALSE,75-79,NA,75+
S92000003,All Scotland,2021-05-09,2021,5,9,FALSE,75-79,5,75+
S92000003,All Scotland,2021-05-16,2021,5,16,FALSE,75-79,5,75+
S92000003,All Scotland,2021-05-23,2021,5,23,FALSE,75-79,5,75+
S92000003,All Scotland,2021-05-30,2021,5,30,FALSE,75-79,NA,75+
S92000003,All Scotland,2021-06-06,2021,6,6,FALSE,75-79,5,75+
S92000003,All Scotland,2021-06-13,2021,6,13,FALSE,75-79,7,75+
S92000003,All Scotland,2021-06-20,2021,6,20,FALSE,75-79,10,75+
S92000003,All Scotland,2021-06-27,2021,6,27,FALSE,75-79,18,75+
S92000003,All Scotland,2021-07-04,2021,7,4,FALSE,75-79,20,75+
S92000003,All Scotland,2021-07-11,2021,7,11,FALSE,75-79,36,75+
S92000003,All Scotland,2021-07-18,2021,7,18,FALSE,75-79,32,75+
S92000003,All Scotland,2021-07-25,2021,7,25,FALSE,75-79,25,75+
S92000003,All Scotland,2021-08-01,2021,8,1,FALSE,75-79,24,75+
S92000003,All Scotland,2021-08-08,2021,8,8,FALSE,75-79,15,75+
S92000003,All Scotland,2021-08-15,2021,8,15,FALSE,75-79,19,75+
S92000003,All Scotland,2021-08-22,2021,8,22,FALSE,75-79,21,75+
S92000003,All Scotland,2021-08-29,2021,8,29,FALSE,75-79,37,75+
S92000003,All Scotland,2021-09-05,2021,9,5,FALSE,75-79,60,75+
S92000003,All Scotland,2021-09-12,2021,9,12,FALSE,75-79,84,75+
S92000003,All Scotland,2021-09-19,2021,9,19,FALSE,75-79,74,75+
S92000003,All Scotland,2021-09-26,2021,9,26,FALSE,75-79,50,75+
S92000003,All Scotland,2021-10-03,2021,10,3,TRUE,75-79,49,75+
S92000003,All Scotland,2021-10-10,2021,10,10,TRUE,75-79,61,75+
S92000003,All Scotland,2021-10-17,2021,10,17,TRUE,75-79,53,75+
S92000003,All Scotland,2021-10-24,2021,10,24,TRUE,75-79,65,75+
S92000003,All Scotland,2021-10-31,2021,10,31,TRUE,75-79,72,75+
S92000003,All Scotland,2021-11-07,2021,11,7,TRUE,75-79,50,75+
S92000003,All Scotland,2021-11-14,2021,11,14,TRUE,75-79,39,75+
S92000003,All Scotland,2021-11-21,2021,11,21,TRUE,75-79,23,75+
S92000003,All Scotland,2021-11-28,2021,11,28,TRUE,75-79,25,75+
S92000003,All Scotland,2021-12-05,2021,12,5,TRUE,75-79,17,75+
S92000003,All Scotland,2021-12-12,2021,12,12,TRUE,75-79,15,75+
S92000003,All Scotland,2021-12-19,2021,12,19,TRUE,75-79,19,75+
S92000003,All Scotland,2021-12-26,2021,12,26,TRUE,75-79,25,75+
S92000003,All Scotland,2022-01-02,2022,1,2,TRUE,75-79,68,75+
S92000003,All Scotland,2022-01-09,2022,1,9,TRUE,75-79,69,75+
S92000003,All Scotland,2022-01-16,2022,1,16,TRUE,75-79,53,75+
S92000003,All Scotland,2022-01-23,2022,1,23,TRUE,75-79,40,75+
S92000003,All Scotland,2022-01-30,2022,1,30,TRUE,75-79,35,75+
S92000003,All Scotland,2022-02-06,2022,2,6,TRUE,75-79,33,75+
S92000003,All Scotland,2022-02-13,2022,2,13,TRUE,75-79,39,75+
S92000003,All Scotland,2022-02-20,2022,2,20,TRUE,75-79,55,75+
S92000003,All Scotland,2022-02-27,2022,2,27,TRUE,75-79,62,75+
S92000003,All Scotland,2022-03-06,2022,3,6,TRUE,75-79,70,75+
S92000003,All Scotland,2022-03-13,2022,3,13,TRUE,75-79,85,75+
S92000003,All Scotland,2022-03-20,2022,3,20,TRUE,75-79,109,75+
S92000003,All Scotland,2022-03-27,2022,3,27,TRUE,75-79,121,75+
S92000003,All Scotland,2022-04-03,2022,4,3,FALSE,75-79,100,75+
S92000003,All Scotland,2022-04-10,2022,4,10,FALSE,75-79,85,75+
S92000003,All Scotland,2022-04-17,2022,4,17,FALSE,75-79,78,75+
S92000003,All Scotland,2022-04-24,2022,4,24,FALSE,75-79,56,75+
S92000003,All Scotland,2022-05-01,2022,5,1,FALSE,75-79,42,75+
S92000003,All Scotland,2022-05-08,2022,5,8,FALSE,75-79,27,75+
S92000003,All Scotland,2022-05-15,2022,5,15,FALSE,75-79,46,75+
S92000003,All Scotland,2022-05-22,2022,5,22,FALSE,75-79,24,75+
S92000003,All Scotland,2022-05-29,2022,5,29,FALSE,75-79,33,75+
S92000003,All Scotland,2022-06-05,2022,6,5,FALSE,75-79,30,75+
S92000003,All Scotland,2022-06-12,2022,6,12,FALSE,75-79,33,75+
S92000003,All Scotland,2022-06-19,2022,6,19,FALSE,75-79,44,75+
S92000003,All Scotland,2022-06-26,2022,6,26,FALSE,75-79,87,75+
S92000003,All Scotland,2022-07-03,2022,7,3,FALSE,75-79,89,75+
S92000003,All Scotland,2022-07-10,2022,7,10,FALSE,75-79,84,75+
S92000003,All Scotland,2022-07-17,2022,7,17,FALSE,75-79,86,75+
S92000003,All Scotland,2022-07-24,2022,7,24,FALSE,75-79,82,75+
S92000003,All Scotland,2022-07-31,2022,7,31,FALSE,75-79,59,75+
S92000003,All Scotland,2022-08-07,2022,8,7,FALSE,75-79,42,75+
S92000003,All Scotland,2022-08-14,2022,8,14,FALSE,75-79,43,75+
S92000003,All Scotland,2022-08-21,2022,8,21,FALSE,75-79,33,75+
S92000003,All Scotland,2022-08-28,2022,8,28,FALSE,75-79,26,75+
S92000003,All Scotland,2022-09-04,2022,9,4,FALSE,75-79,33,75+
S92000003,All Scotland,2022-09-11,2022,9,11,FALSE,75-79,35,75+
S92000003,All Scotland,2022-09-18,2022,9,18,FALSE,75-79,27,75+
S92000003,All Scotland,2022-09-25,2022,9,25,FALSE,75-79,30,75+
S92000003,All Scotland,2022-10-02,2022,10,2,TRUE,75-79,29,75+
S92000003,All Scotland,2022-10-09,2022,10,9,TRUE,75-79,40,75+
S92000003,All Scotland,2022-10-16,2022,10,16,TRUE,75-79,30,75+
S92000003,All Scotland,2020-03-01,2020,3,1,TRUE,80+,0,75+
S92000003,All Scotland,2020-03-08,2020,3,8,TRUE,80+,0,75+
S92000003,All Scotland,2020-03-15,2020,3,15,TRUE,80+,10,75+
S92000003,All Scotland,2020-03-22,2020,3,22,TRUE,80+,46,75+
S92000003,All Scotland,2020-03-29,2020,3,29,TRUE,80+,157,75+
